Hours,Scenarios,CT,ME,NEMASSBOST,NH,RI,SEMASS,VT,WCMASS,Total
76,16,879,1870,1070,1320,593,2385,456,821,9394
76,17,878,1953,1092,1417,617,2494,468,857,9776
76,18,907,1889,1102,1413,611,2417,488,866,9693
76,19,893,1907,1104,1426,616,2472,477,862,9757
76,20,882,1918,1093,1415,615,2453,477,860,9713
76,21,910,1927,1140,1420,620,2472,463,837,9789
76,22,926,1887,1063,1346,585,2349,463,821,9440
76,23,919,1940,1114,1397,606,2460,471,846,9753
76,24,918,1968,1120,1471,629,2506,488,883,9983
76,25,938,1931,1111,1455,620,2501,494,861,9911
76,26,951,1960,1150,1488,637,2540,486,892,10104
76,27,917,1914,1094,1429,616,2449,455,848,9722
76,28,885,1897,1060,1377,602,2382,461,821,9485
76,29,853,1902,1028,1336,580,2337,453,806,9295
76,30,878,1942,1083,1385,594,2401,472,855,9610
76,31,973,2065,1190,1488,636,2695,496,905,10448
76,32,971,2113,1224,1598,665,2780,522,937,10810
76,33,959,2011,1163,1521,634,2583,504,906,10281
76,34,977,1984,1159,1465,637,2488,491,878,10079
76,35,1036,1998,1130,1466,624,2461,506,869,10090
76,36,984,1986,1149,1440,625,2511,491,863,10049
76,37,971,1970,1133,1395,605,2488,468,832,9862
76,38,966,1938,1108,1374,598,2412,475,844,9715
76,39,994,2069,1209,1548,655,2655,515,922,10567
76,40,995,2132,1245,1553,658,2616,511,936,10646
76,41,976,2068,1225,1520,659,2644,505,896,10493
76,42,1021,2080,1237,1525,659,2585,513,906,10526
76,43,986,2056,1237,1494,656,2641,481,877,10428
76,44,952,1987,1157,1377,614,2495,451,830,9863
76,45,994,1906,1111,1338,599,2396,460,814,9618
76,46,1026,1917,1112,1420,619,2478,484,849,9905
76,47,930,1959,1109,1439,610,2438,479,843,9807
76,48,1011,1941,1110,1456,621,2527,484,856,10006
76,49,966,1956,1143,1464,623,2461,504,884,10001
76,50,947,1920,1104,1399,604,2446,466,849,9735
76,51,940,1901,1060,1363,587,2372,459,810,9492
76,52,987,1915,1088,1388,598,2441,468,844,9729
76,53,990,1995,1160,1509,641,2615,498,892,10300
76,54,985,1945,1108,1438,617,2479,488,867,9927
76,55,993,1973,1126,1466,627,2531,489,896,10101
76,56,1080,1981,1151,1490,632,2585,493,932,10344
76,57,955,1921,1100,1393,604,2453,461,869,9756
76,58,935,1912,1075,1347,587,2360,451,842,9509
76,59,933,1921,1105,1408,598,2448,480,883,9776
76,60,948,1950,1119,1482,626,2549,497,906,10077
76,61,908,2048,1136,1515,635,2599,506,908,10255
76,62,950,2167,1226,1627,671,2766,528,955,10890
76,63,948,2196,1271,1645,692,2824,524,959,11059
76,64,937,2118,1218,1574,665,2793,520,936,10761
76,65,954,2023,1129,1438,623,2536,496,863,10062
76,66,949,2090,1171,1477,641,2716,500,892,10436
76,67,947,2089,1196,1460,637,2597,492,903,10321
76,68,933,2039,1174,1499,643,2577,497,901,10263
76,69,935,2028,1135,1470,627,2509,485,889,10078
76,70,904,1971,1110,1439,618,2440,489,867,9838
76,71,904,1939,1096,1400,605,2343,481,849,9617
76,72,873,1907,1060,1320,585,2302,451,810,9308
76,73,864,1844,1034,1250,562,2245,446,781,9026
76,74,899,1881,1060,1291,572,2280,462,843,9288
76,75,898,1933,1115,1408,609,2422,490,880,9755
76,76,897,1942,1115,1403,604,2373,476,882,9692
76,77,885,1937,1109,1419,601,2384,480,861,9676
76,78,879,1934,1102,1399,598,2366,477,859,9614
76,79,899,1970,1158,1391,606,2389,457,846,9716
76,80,871,1957,1095,1375,595,2456,457,825,9631
76,81,903,1975,1101,1416,599,2464,472,872,9802
76,82,913,1997,1149,1478,623,2515,475,888,10038
76,83,924,1977,1121,1459,616,2481,506,897,9981
76,84,928,1962,1142,1467,630,2523,484,876,10012
76,85,911,1961,1114,1438,615,2427,497,875,9838
76,86,940,2006,1147,1410,612,2435,483,864,9897
76,87,904,1952,1130,1351,595,2351,450,834,9567
76,88,895,1925,1116,1347,589,2337,462,844,9515
76,89,917,2004,1165,1430,619,2426,481,875,9917
76,90,922,2029,1157,1465,636,2473,487,892,10061
77,1,927,2102,1215,1473,634,2581,458,872,10262
77,2,993,2199,1271,1606,676,2931,525,948,11149
77,3,1047,2330,1370,1743,730,3092,554,1033,11899
77,4,1057,2194,1302,1639,690,2818,535,979,11214
77,5,1022,2156,1283,1614,677,2787,525,973,11037
77,6,974,2065,1200,1543,654,2612,505,927,10480
77,7,940,2001,1156,1471,622,2536,482,890,10098
77,8,929,1946,1111,1375,595,2463,477,851,9747
77,9,976,2026,1156,1449,624,2605,506,919,10261
77,10,1050,2101,1215,1540,652,2756,511,937,10762
77,11,1019,2069,1185,1558,639,2656,508,945,10579
77,12,1003,2039,1178,1545,646,2683,525,928,10547
77,13,1004,2095,1239,1602,669,2788,530,962,10889
77,14,951,2025,1195,1469,641,2574,492,891,10238
77,15,883,1854,1057,1303,580,2312,445,793,9227
77,16,916,1896,1092,1348,601,2451,471,866,9641
77,17,905,1964,1117,1433,625,2527,476,891,9938
77,18,946,1919,1133,1443,622,2474,505,910,9952
77,19,933,1942,1125,1455,626,2521,495,894,9991
77,20,907,1933,1112,1432,622,2466,490,891,9853
77,21,920,1934,1133,1422,623,2457,475,856,9820
77,22,935,1892,1071,1351,586,2348,469,839,9491
77,23,958,1986,1145,1440,619,2539,487,889,10063
77,24,952,1995,1151,1500,639,2572,503,912,10224
77,25,966,1971,1143,1493,630,2554,510,893,10160
77,26,991,1997,1186,1525,651,2606,501,925,10382
77,27,953,1940,1122,1450,621,2485,472,874,9917
77,28,895,1888,1063,1377,597,2397,466,830,9513
77,29,867,1890,1028,1325,582,2330,458,810,9290
77,30,920,1990,1094,1424,608,2467,482,895,9880
77,31,1022,2111,1217,1529,654,2762,510,941,10746
77,32,1013,2153,1262,1628,682,2850,534,975,11097
77,33,999,2048,1197,1557,652,2654,521,942,10570
77,34,1017,2021,1188,1494,654,2553,506,916,10349
77,35,1075,2017,1165,1496,637,2516,516,908,10330
77,36,1000,1987,1155,1452,631,2529,498,879,10131
77,37,982,1968,1139,1405,608,2502,472,844,9920
77,38,1021,1990,1149,1425,619,2487,494,884,10069
77,39,1025,2122,1249,1594,674,2740,534,964,10902
77,40,1022,2178,1281,1591,678,2692,527,977,10946
77,41,1023,2104,1259,1549,678,2710,519,935,10777
77,42,1074,2126,1272,1568,675,2667,525,950,10857
77,43,996,2072,1242,1502,660,2675,487,894,10528
77,44,968,1991,1165,1386,615,2510,458,841,9934
77,45,1023,1936,1138,1373,615,2458,477,853,9873
77,46,1066,1955,1146,1456,633,2527,501,890,10174
77,47,971,1990,1130,1465,623,2491,494,873,10037
77,48,1048,1962,1129,1475,633,2558,498,889,10192
77,49,1000,1995,1173,1498,640,2520,516,921,10263
77,50,958,1928,1105,1408,608,2452,470,862,9791
77,51,944,1900,1058,1360,586,2361,461,820,9490
77,52,1021,1969,1123,1434,615,2521,488,883,10054
77,53,1031,2040,1193,1537,657,2676,512,930,10576
77,54,1029,1972,1134,1469,632,2537,502,894,10169
77,55,1029,2013,1151,1490,622,2591,499,939,10334
77,56,1113,2017,1180,1525,648,2656,504,968,10611
77,57,964,1920,1106,1400,607,2461,466,882,9806
77,58,942,1896,1073,1345,586,2353,454,845,9494
77,59,975,1976,1146,1456,619,2535,498,925,10130
77,60,975,1996,1155,1519,642,2622,511,952,10372
77,61,947,2084,1172,1551,648,2640,522,945,10509
77,62,980,2209,1268,1666,686,2829,546,995,11179
77,63,987,2246,1301,1681,709,2887,537,997,11345
77,64,972,2159,1256,1618,685,2867,528,971,11056
77,65,960,2023,1133,1442,621,2534,501,873,10087
77,66,951,2092,1175,1478,642,2721,503,903,10465
77,67,992,2150,1243,1522,656,2696,509,948,10716
77,68,979,2090,1208,1546,660,2667,519,946,10615
77,69,974,2069,1178,1511,644,2581,503,934,10394
77,70,946,2011,1138,1473,630,2490,505,895,10088
77,71,930,1966,1123,1422,615,2375,496,885,9812
77,72,886,1909,1062,1324,586,2308,459,816,9350
77,73,872,1834,1030,1248,561,2241,450,783,9019
77,74,928,1910,1095,1326,589,2369,481,884,9582
77,75,937,1969,1142,1441,623,2476,506,915,10009
77,76,931,1979,1142,1437,619,2427,491,917,9943
77,77,929,1969,1135,1445,613,2433,494,894,9912
77,78,911,1969,1133,1425,612,2422,489,896,9857
77,79,910,1981,1168,1399,610,2402,463,859,9792
77,80,886,1946,1101,1369,594,2453,460,830,9639
77,81,946,2017,1135,1465,617,2544,492,907,10123
77,82,959,2035,1180,1521,644,2581,492,925,10337
77,83,965,2011,1158,1515,629,2554,524,937,10293
77,84,970,1993,1178,1504,647,2595,504,912,10303
77,85,968,2000,1146,1466,631,2482,513,910,10116
77,86,945,2008,1156,1421,616,2462,491,878,9977
77,87,913,1955,1135,1360,595,2362,459,843,9622
77,88,935,1976,1149,1386,603,2418,481,886,9834
77,89,956,2035,1195,1471,634,2495,495,909,10190
77,90,960,2060,1188,1499,649,2538,506,926,10326
78,1,952,2113,1230,1476,637,2608,482,883,10381
78,2,1115,2388,1404,1777,740,3227,583,1076,12310
78,3,1167,2506,1494,1907,792,3353,607,1154,12980
78,4,1184,2367,1438,1803,760,3076,589,1103,12320
78,5,1160,2332,1420,1814,746,3087,581,1097,12237
78,6,1097,2206,1303,1666,708,2788,554,1038,11360
78,7,974,2071,1202,1536,647,2626,507,930,10493
78,8,959,1978,1138,1410,611,2530,494,878,9998
78,9,1109,2199,1299,1629,688,2899,561,1052,11436
78,10,1145,2261,1348,1711,712,3023,566,1061,11827
78,11,1135,2221,1303,1712,710,2926,563,1070,11640
78,12,1130,2202,1310,1709,699,2965,579,1051,11645
78,13,1126,2269,1367,1765,724,3085,586,1084,12006
78,14,995,2078,1242,1524,662,2672,508,940,10621
78,15,906,1881,1079,1323,591,2320,459,814,9373
78,16,1011,2017,1182,1464,665,2706,527,986,10558
78,17,1001,2092,1216,1551,679,2700,524,995,10758
78,18,1043,2049,1246,1570,680,2713,554,1029,10884
78,19,1039,2086,1236,1582,685,2742,541,1014,10925
78,20,1002,2059,1212,1555,677,2708,536,999,10748
78,21,963,1986,1177,1470,643,2547,496,899,10181
78,22,956,1914,1097,1374,594,2417,480,863,9695
78,23,1082,2158,1283,1604,682,2831,547,999,11186
78,24,1078,2162,1275,1655,697,2827,554,1014,11262
78,25,1073,2137,1279,1646,698,2833,566,998,11230
78,26,1093,2146,1301,1673,704,2877,561,1017,11372
78,27,1055,2081,1231,1583,669,2736,520,947,10822
78,28,929,1915,1091,1405,607,2446,486,859,9738
78,29,882,1894,1051,1341,579,2358,471,826,9402
78,30,1040,2160,1222,1574,659,2745,540,1007,10947
78,31,1135,2286,1344,1684,721,3051,564,1056,11841
78,32,1136,2340,1396,1792,738,3138,589,1095,12224
78,33,1114,2233,1331,1715,711,2950,573,1061,11688
78,34,1123,2187,1321,1649,712,2837,561,1038,11428
78,35,1200,2164,1276,1630,695,2776,572,1023,11336
78,36,1027,2047,1204,1506,651,2639,518,923,10515
78,37,1010,2010,1170,1441,622,2570,494,871,10188
78,38,1144,2181,1289,1594,687,2787,557,1019,11258
78,39,1140,2303,1388,1757,746,3048,589,1090,12061
78,40,1143,2364,1416,1764,750,3001,583,1098,12119
78,41,1146,2289,1393,1717,745,3007,576,1066,11939
78,42,1198,2300,1403,1731,733,2968,582,1070,11985
78,43,1049,2139,1292,1563,678,2791,512,940,10964
78,44,1019,2026,1196,1428,633,2580,475,874,10231
78,45,1115,2056,1218,1489,662,2721,528,970,10759
78,46,1167,2107,1255,1593,688,2774,538,1010,11132
78,47,1068,2127,1227,1590,673,2727,538,986,10936
78,48,1149,2094,1235,1596,680,2746,546,997,11043
78,49,1098,2138,1280,1619,686,2761,561,1036,11179
78,50,995,1980,1149,1450,632,2535,493,903,10137
78,51,964,1925,1080,1380,589,2409,484,844,9675
78,52,1143,2137,1260,1586,674,2821,543,986,11150
78,53,1157,2194,1319,1692,715,2952,567,1028,11624
78,54,1137,2121,1254,1612,694,2825,552,993,11188
78,55,1161,2174,1280,1652,698,2876,555,1025,11421
78,56,1232,2158,1298,1668,700,2932,557,1060,11605
78,57,1000,1964,1140,1443,626,2556,490,911,10130
78,58,967,1915,1093,1368,593,2398,466,866,9666
78,59,1095,2137,1272,1611,676,2826,552,1043,11212
78,60,1075,2139,1274,1669,687,2908,565,1065,11382
78,61,1073,2262,1295,1704,707,2919,574,1064,11598
78,62,1119,2396,1404,1821,746,3116,597,1117,12316
78,63,1108,2447,1445,1847,773,3183,589,1121,12513
78,64,1099,2366,1398,1768,741,3165,584,1088,12209
78,65,1015,2078,1170,1493,643,2623,522,919,10463
78,66,986,2123,1201,1515,655,2785,518,931,10714
78,67,1117,2358,1387,1697,723,3016,579,1081,11958
78,68,1112,2282,1350,1714,725,2983,582,1075,11823
78,69,1109,2243,1320,1674,710,2876,563,1058,11553
78,70,1073,2180,1272,1618,693,2761,558,1019,11174
78,71,1061,2112,1216,1528,666,2530,546,979,10638
78,72,928,1964,1103,1361,607,2375,481,853,9672
78,73,904,1854,1054,1275,572,2291,466,810,9226
78,74,1025,2039,1193,1446,642,2628,533,999,10505
78,75,1043,2126,1261,1583,679,2722,556,1026,10996
78,76,1032,2125,1263,1564,671,2670,542,1025,10892
78,77,1038,2109,1249,1566,661,2650,545,1005,10823
78,78,1012,2112,1235,1536,660,2637,539,998,10729
78,79,958,2030,1210,1448,634,2492,482,897,10151
78,80,911,1970,1128,1395,603,2508,474,854,9843
78,81,1079,2205,1272,1623,682,2828,542,1016,11247
78,82,1083,2209,1309,1665,697,2857,541,1024,11385
78,83,1096,2180,1296,1669,691,2846,577,1041,11396
78,84,1084,2159,1306,1653,700,2885,560,1010,11357
78,85,1087,2155,1276,1617,685,2761,567,1009,11157
78,86,972,2053,1189,1470,634,2551,510,916,10295
78,87,928,1966,1154,1381,601,2411,470,863,9774
78,88,1059,2144,1288,1543,660,2680,537,1009,10920
78,89,1081,2197,1325,1617,695,2766,543,1027,11251
78,90,1078,2221,1316,1641,711,2820,560,1050,11397
79,1,979,2158,1262,1516,646,2689,506,921,10677
79,2,1333,2754,1674,2090,873,3803,687,1295,14509
79,3,1353,2841,1755,2187,909,3894,725,1353,15017
79,4,1373,2708,1690,2096,880,3659,700,1308,14414
79,5,1356,2675,1664,2082,863,3639,687,1299,14265
79,6,1275,2464,1471,1859,785,3050,656,1225,12785
79,7,1039,2158,1287,1615,663,2792,545,997,11096
79,8,1008,2025,1191,1469,627,2628,526,924,10398
79,9,1313,2523,1554,1934,786,3446,675,1255,13486
79,10,1347,2648,1627,2034,816,3601,680,1287,14040
79,11,1312,2576,1562,2001,814,3470,674,1289,13698
79,12,1338,2570,1574,2011,788,3529,684,1264,13758
79,13,1305,2601,1603,2027,808,3597,683,1279,13903
79,14,1067,2162,1312,1599,688,2849,546,1007,11230
79,15,939,1894,1110,1342,599,2411,486,851,9632
79,16,1137,2197,1316,1635,785,3121,617,1162,11970
79,17,1142,2331,1377,1744,784,3074,616,1158,12226
79,18,1183,2307,1415,1769,796,3089,636,1205,12400
79,19,1171,2363,1406,1788,802,3132,621,1197,12480
79,20,1132,2327,1392,1758,795,3067,615,1181,12267
79,21,1025,2059,1250,1541,672,2698,527,956,10728
79,22,993,1953,1130,1412,607,2463,505,892,9955
79,23,1291,2504,1532,1912,814,3413,662,1153,13281
79,24,1281,2506,1521,1930,801,3346,663,1172,13220
79,25,1254,2477,1534,1923,824,3354,666,1153,13185
79,26,1284,2458,1525,1942,815,3357,663,1158,13202
79,27,1244,2400,1451,1833,777,3210,622,1087,12624
79,28,1002,2006,1171,1475,639,2602,520,909,10324
79,29,926,1944,1086,1373,589,2425,496,851,9690
79,30,1236,2512,1467,1862,771,3280,641,1205,12974
79,31,1325,2631,1607,1989,843,3610,683,1278,13966
79,32,1341,2677,1639,2069,861,3673,696,1292,14248
79,33,1307,2558,1582,1996,835,3494,692,1277,13741
79,34,1313,2508,1566,1939,835,3388,677,1242,13468
79,35,1392,2498,1535,1912,824,3321,680,1221,13383
79,36,1093,2142,1283,1582,681,2801,558,985,11125
79,37,1043,2040,1200,1484,628,2657,519,914,10485
79,38,1343,2518,1536,1890,808,3318,673,1230,13316
79,39,1329,2652,1637,2047,859,3598,702,1290,14114
79,40,1332,2699,1660,2048,861,3555,696,1298,14149
79,41,1332,2617,1633,1993,858,3511,681,1261,13886
79,42,1375,2629,1631,2004,845,3485,688,1267,13924
79,43,1104,2216,1361,1632,708,2943,553,1013,11530
79,44,1069,2056,1232,1463,645,2664,506,911,10546
79,45,1210,2229,1354,1655,751,3106,608,1159,12072
79,46,1288,2365,1430,1793,766,3164,628,1199,12633
79,47,1206,2383,1393,1784,758,3087,620,1167,12398
79,48,1270,2346,1410,1792,768,3085,616,1195,12482
79,49,1218,2383,1437,1806,769,3123,634,1215,12585
79,50,1064,2054,1215,1529,659,2681,538,972,10712
79,51,1000,1966,1112,1418,607,2489,507,882,9981
79,52,1341,2474,1507,1881,794,3324,658,1148,13127
79,53,1342,2506,1542,1948,822,3444,674,1180,13458
79,54,1333,2469,1497,1900,813,3355,659,1149,13175
79,55,1364,2519,1529,1918,807,3366,658,1182,13343
79,56,1417,2469,1522,1917,808,3423,659,1185,13400
79,57,1075,2038,1219,1515,651,2712,522,979,10711
79,58,1010,1952,1132,1408,600,2468,501,903,9974
79,59,1284,2445,1524,1898,788,3358,654,1238,13189
79,60,1271,2467,1509,1938,802,3423,670,1252,13332
79,61,1275,2639,1569,2006,832,3479,683,1289,13772
79,62,1305,2732,1666,2119,869,3689,698,1317,14395
79,63,1299,2782,1695,2126,879,3721,700,1324,14526
79,64,1284,2681,1642,2041,849,3683,681,1283,14144
79,65,1100,2197,1262,1587,691,2818,557,1003,11215
79,66,1038,2176,1255,1566,678,2889,540,984,11126
79,67,1306,2680,1638,1990,843,3558,678,1293,13986
79,68,1301,2604,1593,1994,842,3516,674,1281,13805
79,69,1297,2568,1556,1948,823,3402,665,1262,13521
79,70,1275,2517,1504,1882,808,3299,659,1227,13171
79,71,1218,2338,1374,1699,741,2766,638,1159,11933
79,72,1001,2045,1179,1450,638,2514,515,928,10270
79,73,951,1881,1088,1309,581,2348,496,851,9505
79,74,1146,2225,1331,1621,730,3025,623,1190,11891
79,75,1184,2385,1441,1785,765,3117,642,1210,12529
79,76,1176,2385,1438,1756,764,3059,630,1215,12423
79,77,1152,2342,1411,1746,738,3018,621,1192,12220
79,78,1146,2342,1397,1721,733,2989,617,1180,12125
79,79,1027,2107,1271,1516,663,2639,514,968,10705
79,80,955,2014,1160,1436,615,2611,500,900,10191
79,81,1288,2531,1519,1915,799,3366,635,1177,13230
79,82,1254,2519,1529,1933,803,3345,636,1173,13192
79,83,1271,2510,1531,1939,798,3369,660,1195,13273
79,84,1264,2472,1537,1916,808,3386,646,1157,13186
79,85,1273,2464,1504,1874,784,3239,645,1151,12934
79,86,1032,2139,1260,1547,673,2705,539,982,10877
79,87,968,2002,1186,1417,616,2488,495,905,10077
79,88,1255,2456,1517,1812,775,3188,629,1209,12841
79,89,1269,2542,1568,1882,814,3260,633,1229,13197
79,90,1272,2566,1566,1923,817,3318,651,1247,13360
80,1,1057,2223,1321,1584,679,2793,536,981,11174
80,2,1432,3109,1877,2314,984,4204,752,1428,16100
80,3,1444,3123,1915,2369,1011,4247,771,1462,16342
80,4,1444,2986,1858,2303,990,4051,770,1423,15825
80,5,1423,2947,1823,2268,956,4003,757,1409,15586
80,6,1361,2730,1634,2046,879,3325,725,1341,14041
80,7,1148,2334,1431,1739,735,3030,597,1112,12126
80,8,1121,2161,1306,1593,679,2852,572,1025,11309
80,9,1401,2831,1738,2156,892,3866,741,1382,15007
80,10,1435,3004,1819,2265,930,4038,752,1433,15676
80,11,1441,2899,1766,2214,921,3921,745,1417,15324
80,12,1439,2890,1774,2228,912,3988,747,1392,15370
80,13,1413,2895,1782,2212,912,3895,742,1392,15243
80,14,1169,2320,1433,1729,756,3089,590,1121,12207
80,15,1046,2017,1214,1454,648,2593,532,950,10454
80,16,1263,2439,1495,1840,909,3540,684,1299,13469
80,17,1265,2631,1564,1963,902,3518,683,1289,13815
80,18,1297,2612,1602,1979,911,3537,703,1338,13979
80,19,1294,2673,1585,2004,918,3561,691,1333,14059
80,20,1267,2628,1590,1973,924,3530,685,1327,13924
80,21,1143,2235,1385,1674,746,2934,571,1067,11755
80,22,1092,2076,1233,1518,660,2671,544,984,10778
80,23,1408,2866,1752,2154,949,3853,738,1302,15022
80,24,1393,2835,1719,2140,940,3765,728,1306,14826
80,25,1340,2804,1740,2129,946,3762,739,1283,14743
80,26,1381,2767,1689,2129,925,3757,723,1283,14654
80,27,1341,2736,1634,2050,893,3650,695,1234,14233
80,28,1125,2235,1332,1639,719,2923,584,1032,11589
80,29,1042,2100,1207,1500,643,2643,551,952,10638
80,30,1360,2852,1672,2100,913,3754,725,1347,14723
80,31,1427,2929,1792,2217,948,4000,766,1413,15492
80,32,1410,2952,1797,2249,956,4026,754,1407,15551
80,33,1397,2863,1754,2189,932,3880,749,1401,15165
80,34,1397,2800,1732,2134,932,3774,739,1358,14866
80,35,1471,2810,1729,2122,936,3740,740,1352,14900
80,36,1199,2307,1414,1711,743,3063,608,1101,12146
80,37,1131,2157,1300,1589,672,2847,563,1004,11263
80,38,1435,2813,1715,2106,918,3727,735,1358,14807
80,39,1415,2932,1809,2244,961,3959,755,1411,15486
80,40,1420,2966,1826,2229,961,3910,753,1416,15481
80,41,1414,2885,1792,2180,958,3889,745,1374,15237
80,42,1450,2911,1802,2189,947,3861,741,1385,15286
80,43,1203,2384,1488,1759,773,3201,594,1131,12533
80,44,1165,2157,1323,1564,683,2849,547,1007,11295
80,45,1324,2472,1502,1863,862,3516,677,1301,13517
80,46,1386,2647,1611,2005,873,3558,691,1327,14098
80,47,1312,2711,1586,1999,871,3498,682,1308,13967
80,48,1369,2637,1591,1986,874,3470,686,1322,13935
80,49,1342,2657,1605,2011,874,3513,693,1339,14034
80,50,1175,2225,1350,1657,724,2945,588,1090,11754
80,51,1104,2076,1209,1518,650,2679,552,974,10762
80,52,1451,2780,1683,2091,901,3726,718,1294,14644
80,53,1415,2794,1706,2145,927,3811,728,1301,14827
80,54,1428,2810,1704,2136,931,3786,727,1291,14813
80,55,1460,2845,1716,2126,923,3752,729,1327,14878
80,56,1496,2763,1697,2112,916,3799,729,1315,14827
80,57,1187,2235,1373,1664,729,3008,570,1095,11861
80,58,1113,2079,1235,1521,647,2696,545,996,10832
80,59,1367,2732,1676,2104,896,3744,715,1366,14600
80,60,1356,2771,1681,2133,910,3805,724,1375,14755
80,61,1374,2967,1753,2231,947,3882,756,1438,15348
80,62,1388,3003,1820,2312,975,4082,758,1424,15762
